edge_id,from_node_id,to_node_id,dep_type,architecture_direction,coupling_strength,used_symbol,invocation_method,api_contract_refs,event_ref,ddd_integration_pattern,failure_mode,fallback,activation_condition,data_transfer_description,resource_impact,relationship_type,cross_domain,verified,dep_maturity,valid_since,is_legal_cycle
553270,59,471303,runtime,upstream,hard,,,"",,,,,,Kill Switch 联动 + Degradation 联动 + 成本数据读取,,,,,design,2026-05-15,0
553271,59,470326,runtime,upstream,hard,,,"",,,,,,审计写入 TamperEvidentLog,,,,,design,2026-05-15,0
553272,59,470404,contract,upstream,hard,,,"",,,,,,G-CT-006 预算超限升级,,,,,design,2026-05-15,0
553273,59,55,data,upstream,hard,,,"",,,,,,全局成本汇聚 + 语义缓存重导出,,,,,design,2026-05-15,0
553274,59,42,data,upstream,soft,,,"",,,,,,SQLite 存储层(传递依赖 via MOD-INF-016),,,,,design,2026-05-15,0
553275,59,471799,contract,upstream,soft,,,"",,,,,,IPI 检测 + 签名验证,,,,,design,2026-05-15,0
553276,59,69,contract,upstream,soft,,,"",,,,,,漂移预算信号,,,,,design,2026-05-15,0
553277,59,40,runtime,upstream,soft,,,"",,,,,,上下文压缩联动,,,,,design,2026-05-15,0
553278,59,470458,data,upstream,soft,,,"",,,,,,任务预算字段,,,,,design,2026-05-15,0
553279,470172,45,runtime,upstream,hard,,,"",,,,,,Gate Engine 门禁验证——技能加载时门禁检查。,,,,,design,2026-05-16,0
553280,470172,40,runtime,upstream,hard,,,"",,,,,,Context Engine 上下文注入——技能渐进披露时上下文装配。,,,,,design,2026-05-16,0
553281,470172,51,runtime,upstream,hard,,,"",,,,,,Pipeline 多模型路由——技能加载触发管线阶段调度。,,,,,design,2026-05-16,0
553282,470172,471718,runtime,upstream,hard,,,"",,,,,,Agent RBAC 权限检查——技能操作权限校验。,,,,,design,2026-05-16,0
553283,470172,470326,runtime,upstream,hard,,,"",,,,,,Audit Trail 审计闭环——技能加载/执行审计记录。,,,,,design,2026-05-16,0
553284,470172,69,runtime,upstream,hard,,,"",,,,,,Drift Detector 漂移检测——技能规格漂移监控。,,,,,design,2026-05-16,0
553285,470172,471168,runtime,upstream,hard,,,"",,,,,,A2A Protocol Agent间协调——多Agent技能协商与冲突解决。,,,,,design,2026-05-16,0
553286,470172,71,contract,upstream,hard,,,"",,,,,,Governance Automation 审计管线整合——技能注册触发审计管线。,,,,,design,2026-05-16,0
553287,470172,43,runtime,upstream,soft,,,"",,,,,,Feedback Loop 闭环——技能效果反馈驱动进化。,,,,,design,2026-05-16,0
553288,470172,42,data,upstream,soft,,,"",,,,,,Database 间接依赖——技能元数据持久化（传递依赖 via shared-core）。,,,,,design,2026-05-16,0
553289,470172,471799,runtime,upstream,soft,,,"",,,,,,LLM Security Gateway 注入检测——技能内容安全审查。,,,,,design,2026-05-16,0
553290,470172,58,runtime,upstream,soft,,,"",,,,,,Rollback System 回滚——技能加载失败回滚。,,,,,design,2026-05-16,0
553291,470172,470404,runtime,upstream,soft,,,"",,,,,,Escalation Protocol 升级——技能异常升级处理。,,,,,design,2026-05-16,0
553292,470172,59,runtime,upstream,soft,,,"",,,,,,Budget Enforcer 预算管控——技能加载Token预算检查。,,,,,design,2026-05-16,0
553293,470172,82,contract,upstream,soft,,,"",,,,,,Knowledge Base KE沉淀——技能经验知识条目写入。,,,,,design,2026-05-16,0
553294,473382,55,contract,upstream,hard,,,"",,,,,,蓝图 §2.2 复用清单：shared/logging + shared/flags + shared/observer + shared/contracts。,,,,,design,2026-05-18,0
553295,473382,471799,runtime,upstream,hard,,,"",,,,,,蓝图 §12 集成点：ai_behavior→lsg_security_gateway 安全审计。,,,,,design,2026-05-18,0
553296,473382,471303,runtime,downstream,hard,,,"",,,,,,线6直接下游：遥测指标→容量保障 SLI 仪表盘。sli_instrumentation.py bridge→metrics.gauge()。,,,,,design,2026-05-18,0
553297,473382,43,runtime,downstream,soft,,,"",,,,,,蓝图 §12 可选集成：FLE 消费 metrics/logs 用于自愈反馈。,,,,,design,2026-05-18,0
553298,473382,470326,runtime,downstream,soft,,,"",,,,,,蓝图 §12 可选集成：遥测事件→审计日志持久化。,,,,,design,2026-05-18,0
553299,473382,69,runtime,upstream,soft,,,"",,,,,,contract_metrics.py 委托 detect_contract_drift→behavioral_auditor.contract_drift_detector。,,,,,design,2026-05-18,0
553300,473382,40,runtime,upstream,soft,,,"",,,,,,auto_bootstrap.py monkey-patch session_continuity（运行时动态导入）。,,,,,design,2026-05-18,0
553301,473382,58,runtime,upstream,soft,,,"",,,,,,auto_bootstrap.py monkey-patch phase_manager（运行时动态导入）。,,,,,design,2026-05-18,0
553302,59,473382,runtime,upstream,hard,,,"",,,,,,budget_engine.py 运行时导入 get_global_telemetry（遥测成本 metrics 聚合）。,,,,,design,2026-05-18,0
553303,59,49,data,upstream,soft,,,"",,,,,,model_router.py 懒导入 load_benchmark_history（基准性能数据加载）。,,,,,design,2026-05-18,0
553304,81,37,runtime,upstream,hard,,,"",,,,,,VMS消费嵌入服务——BGE-M3嵌入路由已迁至MOD-INF-039，VMS通过local-model获取嵌入向量。,,,,,design,2026-05-18,0
553305,470172,37,runtime,upstream,hard,,,"",,,,,,Agent Spec语义路由——BGE-M3嵌入路由依赖local-model的EmbeddingRouter。,,,,,design,2026-05-18,0
553306,51,37,runtime,upstream,hard,,,"",,,,,,Pipeline嵌入+rerank——管线阶段调度依赖local-model的嵌入与重排序能力。,,,,,design,2026-05-18,0
553307,470405,37,runtime,upstream,soft,,,"",,,,,,Runtime warmup——运行时启动预热依赖local-model的模型加载与缓存。,,,,,design,2026-05-18,0
553308,43,473816,runtime,downstream,hard,,,"",,,,,,FLE scheduler imports from feedback-loop.scheduler_act,,,,,design,2026-05-08,0
553309,43,473819,runtime,downstream,hard,,,"",,,,,,FLE scheduler imports from feedback-loop.scheduler_collect_detect,,,,,design,2026-05-08,0
553310,43,473817,runtime,downstream,hard,,,"",,,,,,FLE scheduler imports from feedback-loop.scheduler_health,,,,,design,2026-05-08,0
553311,43,473818,runtime,downstream,hard,,,"",,,,,,FLE scheduler imports from feedback-loop.scheduler_safety,,,,,design,2026-05-08,0
361331,311196,311216,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361332,311217,311215,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361333,311193,311215,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361334,311218,311216,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361335,311218,311215,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361337,311220,311217,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361338,311220,311215,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361339,311221,311215,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361340,311222,311218,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
361341,311223,311218,import_depends,downstream,medium,"",direct,"","","",runtime_error,no_fallback,always,"",low,"",0,0,design,,0
551977,472055,472050,config_depends,downstream,degradable,"",config,[],"","",timeout,circuit_break,"","","",one_to_many,0,0,active,,0
552398,473012,473011,config_depends,downstream,degradable,"",config,[],"","",timeout,circuit_break,"","","",one_to_many,0,0,active,,0
552449,473108,473110,config_depends,downstream,degradable,"",config,[],"","",timeout,circuit_break,"","","",one_to_many,0,0,active,,0
551878,470881,470880,config_depends,downstream,degradable,"",config,[],"","",timeout,circuit_break,"","","",one_to_many,0,0,active,,0
551872,470817,470810,config_depends,downstream,degradable,"",config,[],"","",timeout,circuit_break,"","","",one_to_many,0,0,active,,0
547014,470297,470295,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
546938,470178,470241,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
547953,471152,471123,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
550472,473814,472434,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
546969,470220,470258,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
546940,470178,470258,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
546970,470220,470176,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
547937,471137,470580,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
552424,473059,473061,config_depends,downstream,degradable,"",config,[],"","",timeout,circuit_break,"","","",one_to_many,0,0,active,,0
550473,473814,472449,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
548268,471400,471403,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
549191,472210,472202,import_depends,downstream,required,"",import,[],"",shared_kernel,timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
549200,472234,472211,import_depends,downstream,required,"",import,[],"",shared_kernel,timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
547960,471157,470536,import_depends,downstream,critical,"",import,[],"",anti_corruption_layer,service_down,circuit_break,"","","",one_to_many,1,0,active,,0
550465,473809,472448,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550466,473810,472434,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
549201,472234,472207,import_depends,downstream,required,"",import,[],"",shared_kernel,timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
550467,473810,472455,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550470,473812,472434,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550471,473812,472453,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550101,473546,471123,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550103,473549,470193,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550105,473551,470192,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550456,473805,472434,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
547938,471137,471369,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
547939,471137,470796,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
546990,470251,470259,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
546992,470257,470258,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
547949,471149,471996,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
550104,473550,471701,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
548068,471264,471996,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
549757,473270,471713,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
549758,473270,471666,test_depends,downstream,optional,"",import,[],"",conformist,cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
551173,474379,471052,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
547523,470887,470740,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
547524,470887,471057,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
547529,470893,470794,import_depends,downstream,required,"",import,[],"","",timeout,graceful_degradation,"","","",one_to_many,0,0,active,,0
551174,474379,471156,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
551175,474379,471166,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
551182,474384,471796,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
551191,474387,471961,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
551192,474387,471791,test_depends,downstream,optional,"",import,[],"",conformist,cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
551193,474388,471795,test_depends,downstream,optional,"",import,[],"",conformist,cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
551190,474386,471818,test_depends,downstream,optional,"",import,[],"",conformist,cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
547940,471137,470801,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
550457,473805,472452,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
547941,471137,470887,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
547942,471137,470892,import_depends,downstream,critical,"",import,[],"","",service_down,circuit_break,"","","",one_to_many,1,0,active,,0
550100,473545,470616,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550098,473543,472457,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550102,473547,471838,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550107,473553,470696,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550110,473556,470194,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550109,473555,470198,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550111,473557,470200,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
550113,473559,470698,test_depends,downstream,optional,"",import,[],"","",cascade_failure,skip_test,"","","",one_to_many,1,0,active,,0
